,Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Forecast
738,44621,E0,2011,2011-11-26,West Brom,Tottenham,1,3,A,rain
739,44622,E0,2011,2011-11-27,Liverpool,Man City,1,1,D,partly-cloudy-day
740,44623,E0,2011,2011-11-27,Swansea,Aston Villa,0,0,D,partly-cloudy-day
741,44624,E0,2011,2011-12-03,Aston Villa,Man United,0,1,A,rain
742,44625,E0,2011,2011-12-03,Blackburn,Swansea,4,2,H,rain
743,44626,E0,2011,2011-12-03,Man City,Norwich,5,1,H,rain
744,44627,E0,2011,2011-12-03,Newcastle,Chelsea,0,3,A,rain
745,44628,E0,2011,2011-12-03,QPR,West Brom,1,1,D,rain
746,44629,E0,2011,2011-12-03,Tottenham,Bolton,3,0,H,rain
747,44630,E0,2011,2011-12-03,Wigan,Arsenal,0,4,A,rain
748,44631,E0,2011,2011-12-04,Everton,Stoke,0,1,A,partly-cloudy-day
749,44632,E0,2011,2011-12-04,Wolves,Sunderland,2,1,H,partly-cloudy-day
750,44633,E0,2011,2011-12-05,Fulham,Liverpool,1,0,H,partly-cloudy-day
751,44634,E0,2011,2011-12-10,Arsenal,Everton,1,0,H,rain
752,44635,E0,2011,2011-12-10,Bolton,Aston Villa,1,2,A,rain
753,44636,E0,2011,2011-12-10,Liverpool,QPR,1,0,H,rain
754,44637,E0,2011,2011-12-10,Man United,Wolves,4,1,H,rain
755,44638,E0,2011,2011-12-10,Norwich,Newcastle,4,2,H,rain
756,44639,E0,2011,2011-12-10,Swansea,Fulham,2,0,H,rain
757,44640,E0,2011,2011-12-10,West Brom,Wigan,1,2,A,rain
758,44641,E0,2011,2011-12-11,Stoke,Tottenham,2,1,H,partly-cloudy-day
759,44642,E0,2011,2011-12-11,Sunderland,Blackburn,2,1,H,partly-cloudy-day
760,44643,E0,2011,2011-12-12,Chelsea,Man City,2,1,H,rain
761,44644,E0,2011,2011-12-17,Blackburn,West Brom,1,2,A,rain
762,44645,E0,2011,2011-12-17,Everton,Norwich,1,1,D,rain
763,44646,E0,2011,2011-12-17,Fulham,Bolton,2,0,H,rain
764,44647,E0,2011,2011-12-17,Newcastle,Swansea,0,0,D,rain
765,44648,E0,2011,2011-12-17,Wigan,Chelsea,1,1,D,rain
766,44649,E0,2011,2011-12-17,Wolves,Stoke,1,2,A,rain
767,44650,E0,2011,2011-12-18,Aston Villa,Liverpool,0,2,A,rain
768,44651,E0,2011,2011-12-18,Man City,Arsenal,1,0,H,rain
769,44652,E0,2011,2011-12-18,QPR,Man United,0,2,A,rain
770,44653,E0,2011,2011-12-18,Tottenham,Sunderland,1,0,H,rain
771,44654,E0,2011,2011-12-20,Blackburn,Bolton,1,2,A,partly-cloudy-day
772,44655,E0,2011,2011-12-20,Wolves,Norwich,2,2,D,partly-cloudy-day
773,44656,E0,2011,2011-12-21,Aston Villa,Arsenal,1,2,A,rain
774,44657,E0,2011,2011-12-21,Everton,Swansea,1,0,H,rain
775,44658,E0,2011,2011-12-21,Fulham,Man United,0,5,A,rain
776,44659,E0,2011,2011-12-21,Man City,Stoke,3,0,H,rain
777,44660,E0,2011,2011-12-21,Newcastle,West Brom,2,3,A,rain
778,44661,E0,2011,2011-12-21,QPR,Sunderland,2,3,A,rain
779,44662,E0,2011,2011-12-21,Wigan,Liverpool,0,0,D,rain
780,44663,E0,2011,2011-12-22,Tottenham,Chelsea,1,1,D,partly-cloudy-day
781,44664,E0,2011,2011-12-26,Bolton,Newcastle,0,2,A,rain
782,44665,E0,2011,2011-12-26,Chelsea,Fulham,1,1,D,rain
783,44666,E0,2011,2011-12-26,Liverpool,Blackburn,1,1,D,rain
784,44667,E0,2011,2011-12-26,Man United,Wigan,5,0,H,rain
785,44668,E0,2011,2011-12-26,Stoke,Aston Villa,0,0,D,rain
786,44669,E0,2011,2011-12-26,Sunderland,Everton,1,1,D,rain
787,44670,E0,2011,2011-12-26,West Brom,Man City,0,0,D,rain
788,44671,E0,2011,2011-12-27,Arsenal,Wolves,1,1,D,partly-cloudy-day
789,44672,E0,2011,2011-12-27,Norwich,Tottenham,0,2,A,partly-cloudy-day
790,44673,E0,2011,2011-12-27,Swansea,QPR,1,1,D,partly-cloudy-day
791,44674,E0,2011,2011-12-30,Liverpool,Newcastle,3,1,H,rain
792,44675,E0,2011,2011-12-31,Arsenal,QPR,1,0,H,partly-cloudy-day
793,44676,E0,2011,2011-12-31,Bolton,Wolves,1,1,D,partly-cloudy-day
794,44677,E0,2011,2011-12-31,Chelsea,Aston Villa,1,3,A,partly-cloudy-day
795,44678,E0,2011,2011-12-31,Man United,Blackburn,2,3,A,partly-cloudy-day
796,44679,E0,2011,2011-12-31,Norwich,Fulham,1,1,D,partly-cloudy-day
797,44680,E0,2011,2011-12-31,Stoke,Wigan,2,2,D,partly-cloudy-day
798,44681,E0,2011,2011-12-31,Swansea,Tottenham,1,1,D,partly-cloudy-day
799,44682,E0,2011,2012-01-01,Sunderland,Man City,1,0,H,rain
800,44683,E0,2011,2012-01-01,West Brom,Everton,0,1,A,rain
801,44684,E0,2011,2012-01-02,Aston Villa,Swansea,0,2,A,rain
802,44685,E0,2011,2012-01-02,Blackburn,Stoke,1,2,A,rain
803,44686,E0,2011,2012-01-02,Fulham,Arsenal,2,1,H,rain
804,44687,E0,2011,2012-01-02,QPR,Norwich,1,2,A,rain
805,44688,E0,2011,2012-01-02,Wolves,Chelsea,1,2,A,rain
806,44689,E0,2011,2012-01-03,Man City,Liverpool,3,0,H,rain
807,44690,E0,2011,2012-01-03,Tottenham,West Brom,1,0,H,rain
808,44691,E0,2011,2012-01-03,Wigan,Sunderland,1,4,A,rain
809,44692,E0,2011,2012-01-04,Everton,Bolton,1,2,A,rain
810,44693,E0,2011,2012-01-04,Newcastle,Man United,3,0,H,rain
811,44694,E0,2011,2012-01-11,Tottenham,Everton,2,0,H,partly-cloudy-day
812,44695,E0,2011,2012-01-14,Aston Villa,Everton,1,1,D,partly-cloudy-day
813,44696,E0,2011,2012-01-14,Blackburn,Fulham,3,1,H,partly-cloudy-day
814,44697,E0,2011,2012-01-14,Chelsea,Sunderland,1,0,H,partly-cloudy-day
815,44698,E0,2011,2012-01-14,Liverpool,Stoke,0,0,D,partly-cloudy-day
816,44699,E0,2011,2012-01-14,Man United,Bolton,3,0,H,partly-cloudy-day
817,44700,E0,2011,2012-01-14,Tottenham,Wolves,1,1,D,partly-cloudy-day
818,44701,E0,2011,2012-01-14,West Brom,Norwich,1,2,A,partly-cloudy-day
819,44702,E0,2011,2012-01-15,Newcastle,QPR,1,0,H,partly-cloudy-day
820,44703,E0,2011,2012-01-15,Swansea,Arsenal,3,2,H,partly-cloudy-day
821,44704,E0,2011,2012-01-16,Wigan,Man City,0,1,A,rain
822,44705,E0,2011,2012-01-21,Bolton,Liverpool,3,1,H,partly-cloudy-day
823,44706,E0,2011,2012-01-21,Everton,Blackburn,1,1,D,partly-cloudy-day
824,44707,E0,2011,2012-01-21,Fulham,Newcastle,5,2,H,partly-cloudy-day
825,44708,E0,2011,2012-01-21,Norwich,Chelsea,0,0,D,partly-cloudy-day
826,44709,E0,2011,2012-01-21,QPR,Wigan,3,1,H,partly-cloudy-day
827,44710,E0,2011,2012-01-21,Stoke,West Brom,1,2,A,partly-cloudy-day
828,44711,E0,2011,2012-01-21,Sunderland,Swansea,2,0,H,partly-cloudy-day
829,44712,E0,2011,2012-01-21,Wolves,Aston Villa,2,3,A,partly-cloudy-day
830,44713,E0,2011,2012-01-22,Arsenal,Man United,1,2,A,rain
831,44714,E0,2011,2012-01-22,Man City,Tottenham,3,2,H,rain
832,44715,E0,2011,2012-01-31,Everton,Man City,1,0,H,clear-day
833,44716,E0,2011,2012-01-31,Man United,Stoke,2,0,H,clear-day
834,44717,E0,2011,2012-01-31,Swansea,Chelsea,1,1,D,clear-day
835,44718,E0,2011,2012-01-31,Tottenham,Wigan,3,1,H,clear-day
836,44719,E0,2011,2012-01-31,Wolves,Liverpool,0,3,A,clear-day
837,44720,E0,2011,2012-02-01,Aston Villa,QPR,2,2,D,clear-day
838,44721,E0,2011,2012-02-01,Blackburn,Newcastle,0,2,A,clear-day
839,44722,E0,2011,2012-02-01,Bolton,Arsenal,0,0,D,clear-day
840,44723,E0,2011,2012-02-01,Fulham,West Brom,1,1,D,clear-day
841,44724,E0,2011,2012-02-01,Sunderland,Norwich,3,0,H,clear-day
842,44725,E0,2011,2012-02-04,Arsenal,Blackburn,7,1,H,partly-cloudy-day
843,44726,E0,2011,2012-02-04,Man City,Fulham,3,0,H,partly-cloudy-day
844,44727,E0,2011,2012-02-04,Norwich,Bolton,2,0,H,partly-cloudy-day
845,44728,E0,2011,2012-02-04,QPR,Wolves,1,2,A,partly-cloudy-day
846,44729,E0,2011,2012-02-04,Stoke,Sunderland,0,1,A,partly-cloudy-day
847,44730,E0,2011,2012-02-04,West Brom,Swansea,1,2,A,partly-cloudy-day
848,44731,E0,2011,2012-02-04,Wigan,Everton,1,1,D,partly-cloudy-day
849,44732,E0,2011,2012-02-05,Chelsea,Man United,3,3,D,partly-cloudy-day
850,44733,E0,2011,2012-02-05,Newcastle,Aston Villa,2,1,H,partly-cloudy-day
851,44734,E0,2011,2012-02-06,Liverpool,Tottenham,0,0,D,clear-day
852,44735,E0,2011,2012-02-11,Blackburn,QPR,3,2,H,partly-cloudy-day
853,44736,E0,2011,2012-02-11,Bolton,Wigan,1,2,A,partly-cloudy-day
854,44737,E0,2011,2012-02-11,Everton,Chelsea,2,0,H,partly-cloudy-day
855,44738,E0,2011,2012-02-11,Fulham,Stoke,2,1,H,partly-cloudy-day
856,44739,E0,2011,2012-02-11,Man United,Liverpool,2,1,H,partly-cloudy-day
857,44740,E0,2011,2012-02-11,Sunderland,Arsenal,1,2,A,partly-cloudy-day
858,44741,E0,2011,2012-02-11,Swansea,Norwich,2,3,A,partly-cloudy-day
859,44742,E0,2011,2012-02-11,Tottenham,Newcastle,5,0,H,partly-cloudy-day
860,44743,E0,2011,2012-02-12,Aston Villa,Man City,0,1,A,partly-cloudy-day
861,44744,E0,2011,2012-02-12,Wolves,West Brom,1,5,A,partly-cloudy-day
862,44745,E0,2011,2012-02-25,Chelsea,Bolton,3,0,H,partly-cloudy-day
863,44746,E0,2011,2012-02-25,Man City,Blackburn,3,0,H,partly-cloudy-day
864,44747,E0,2011,2012-02-25,Newcastle,Wolves,2,2,D,partly-cloudy-day
865,44748,E0,2011,2012-02-25,QPR,Fulham,0,1,A,partly-cloudy-day
866,44749,E0,2011,2012-02-25,West Brom,Sunderland,4,0,H,partly-cloudy-day
867,44750,E0,2011,2012-02-25,Wigan,Aston Villa,0,0,D,partly-cloudy-day
868,44751,E0,2011,2012-02-26,Arsenal,Tottenham,5,2,H,partly-cloudy-day
869,44752,E0,2011,2012-02-26,Norwich,Man United,1,2,A,partly-cloudy-day
870,44753,E0,2011,2012-02-26,Stoke,Swansea,2,0,H,partly-cloudy-day
871,44754,E0,2011,2012-03-03,Blackburn,Aston Villa,1,1,D,clear-day
872,44755,E0,2011,2012-03-03,Liverpool,Arsenal,1,2,A,clear-day
873,44756,E0,2011,2012-03-03,Man City,Bolton,2,0,H,clear-day
874,44757,E0,2011,2012-03-03,QPR,Everton,1,1,D,clear-day
875,44758,E0,2011,2012-03-03,Stoke,Norwich,1,0,H,clear-day
876,44759,E0,2011,2012-03-03,West Brom,Chelsea,1,0,H,clear-day
877,44760,E0,2011,2012-03-03,Wigan,Swansea,0,2,A,clear-day
878,44761,E0,2011,2012-03-04,Fulham,Wolves,5,0,H,clear-day
879,44762,E0,2011,2012-03-04,Newcastle,Sunderland,1,1,D,clear-day
880,44763,E0,2011,2012-03-04,Tottenham,Man United,1,3,A,clear-day
881,44764,E0,2011,2012-03-10,Aston Villa,Fulham,1,0,H,partly-cloudy-day
882,44765,E0,2011,2012-03-10,Bolton,QPR,2,1,H,partly-cloudy-day
883,44766,E0,2011,2012-03-10,Chelsea,Stoke,1,0,H,partly-cloudy-day
884,44767,E0,2011,2012-03-10,Everton,Tottenham,1,0,H,partly-cloudy-day
885,44768,E0,2011,2012-03-10,Sunderland,Liverpool,1,0,H,partly-cloudy-day
886,44769,E0,2011,2012-03-10,Wolves,Blackburn,0,2,A,partly-cloudy-day
887,44770,E0,2011,2012-03-11,Man United,West Brom,2,0,H,partly-cloudy-day
888,44771,E0,2011,2012-03-11,Norwich,Wigan,1,1,D,partly-cloudy-day
889,44772,E0,2011,2012-03-11,Swansea,Man City,1,0,H,partly-cloudy-day
890,44773,E0,2011,2012-03-12,Arsenal,Newcastle,2,1,H,rain
891,44774,E0,2011,2012-03-13,Liverpool,Everton,3,0,H,partly-cloudy-day
892,44775,E0,2011,2012-03-17,Fulham,Swansea,0,3,A,clear-day
893,44776,E0,2011,2012-03-17,Wigan,West Brom,1,1,D,clear-day
894,44777,E0,2011,2012-03-18,Newcastle,Norwich,1,0,H,partly-cloudy-day
895,44778,E0,2011,2012-03-18,Wolves,Man United,0,5,A,partly-cloudy-day
896,44779,E0,2011,2012-03-20,Blackburn,Sunderland,2,0,H,partly-cloudy-day
897,44780,E0,2011,2012-03-21,Everton,Arsenal,0,1,A,partly-cloudy-day
898,44781,E0,2011,2012-03-21,Man City,Chelsea,2,1,H,partly-cloudy-day
899,44782,E0,2011,2012-03-21,QPR,Liverpool,3,2,H,partly-cloudy-day
900,44783,E0,2011,2012-03-21,Tottenham,Stoke,1,1,D,partly-cloudy-day
901,44784,E0,2011,2012-03-24,Arsenal,Aston Villa,3,0,H,clear-day
902,44785,E0,2011,2012-03-24,Bolton,Blackburn,2,1,H,clear-day
903,44786,E0,2011,2012-03-24,Chelsea,Tottenham,0,0,D,clear-day
904,44787,E0,2011,2012-03-24,Liverpool,Wigan,1,2,A,clear-day
905,44788,E0,2011,2012-03-24,Norwich,Wolves,2,1,H,clear-day
906,44789,E0,2011,2012-03-24,Stoke,Man City,1,1,D,clear-day
907,44790,E0,2011,2012-03-24,Sunderland,QPR,3,1,H,clear-day
908,44791,E0,2011,2012-03-24,Swansea,Everton,0,2,A,clear-day
909,44792,E0,2011,2012-03-25,West Brom,Newcastle,1,3,A,partly-cloudy-day
910,44793,E0,2011,2012-03-26,Man United,Fulham,1,0,H,clear-day
911,44794,E0,2011,2012-03-31,Aston Villa,Chelsea,2,4,A,rain
912,44795,E0,2011,2012-03-31,Everton,West Brom,2,0,H,rain
913,44796,E0,2011,2012-03-31,Fulham,Norwich,2,1,H,rain
914,44797,E0,2011,2012-03-31,Man City,Sunderland,3,3,D,rain
915,44798,E0,2011,2012-03-31,QPR,Arsenal,2,1,H,rain
916,44799,E0,2011,2012-03-31,Wigan,Stoke,2,0,H,rain
917,44800,E0,2011,2012-03-31,Wolves,Bolton,2,3,A,rain
918,44801,E0,2011,2012-04-01,Newcastle,Liverpool,2,0,H,partly-cloudy-day
919,44802,E0,2011,2012-04-01,Tottenham,Swansea,3,1,H,partly-cloudy-day
920,44803,E0,2011,2012-04-02,Blackburn,Man United,0,2,A,rain
921,44804,E0,2011,2012-04-06,Swansea,Newcastle,0,2,A,partly-cloudy-day
922,44805,E0,2011,2012-04-07,Bolton,Fulham,0,3,A,partly-cloudy-day
923,44806,E0,2011,2012-04-07,Chelsea,Wigan,2,1,H,partly-cloudy-day
924,44807,E0,2011,2012-04-07,Liverpool,Aston Villa,1,1,D,partly-cloudy-day
925,44808,E0,2011,2012-04-07,Norwich,Everton,2,2,D,partly-cloudy-day
926,44809,E0,2011,2012-04-07,Stoke,Wolves,2,1,H,partly-cloudy-day
927,44810,E0,2011,2012-04-07,Sunderland,Tottenham,0,0,D,partly-cloudy-day
928,44811,E0,2011,2012-04-07,West Brom,Blackburn,3,0,H,partly-cloudy-day
929,44812,E0,2011,2012-04-08,Arsenal,Man City,1,0,H,clear-day
930,44813,E0,2011,2012-04-08,Man United,QPR,2,0,H,clear-day
931,44814,E0,2011,2012-04-09,Aston Villa,Stoke,1,1,D,clear-day
932,44815,E0,2011,2012-04-09,Everton,Sunderland,4,0,H,clear-day
933,44816,E0,2011,2012-04-09,Fulham,Chelsea,1,1,D,clear-day
934,44817,E0,2011,2012-04-09,Newcastle,Bolton,2,0,H,clear-day
935,44818,E0,2011,2012-04-09,Tottenham,Norwich,1,2,A,clear-day
936,44819,E0,2011,2012-04-10,Blackburn,Liverpool,2,3,A,partly-cloudy-day
937,44820,E0,2011,2012-04-11,Man City,West Brom,4,0,H,partly-cloudy-day
938,44821,E0,2011,2012-04-11,QPR,Swansea,3,0,H,partly-cloudy-day
939,44822,E0,2011,2012-04-11,Wigan,Man United,1,0,H,partly-cloudy-day
940,44823,E0,2011,2012-04-11,Wolves,Arsenal,0,3,A,partly-cloudy-day
941,44824,E0,2011,2012-04-14,Norwich,Man City,1,6,A,clear-day
942,44825,E0,2011,2012-04-14,Sunderland,Wolves,0,0,D,clear-day
943,44826,E0,2011,2012-04-14,Swansea,Blackburn,3,0,H,clear-day
944,44827,E0,2011,2012-04-14,West Brom,QPR,1,0,H,clear-day
945,44828,E0,2011,2012-04-15,Man United,Aston Villa,4,0,H,partly-cloudy-day
946,44829,E0,2011,2012-04-16,Arsenal,Wigan,1,2,A,clear-day
947,44830,E0,2011,2012-04-21,Arsenal,Chelsea,0,0,D,partly-cloudy-day
948,44831,E0,2011,2012-04-21,Aston Villa,Sunderland,0,0,D,partly-cloudy-day
949,44832,E0,2011,2012-04-21,Blackburn,Norwich,2,0,H,partly-cloudy-day
950,44833,E0,2011,2012-04-21,Bolton,Swansea,1,1,D,partly-cloudy-day
951,44834,E0,2011,2012-04-21,Fulham,Wigan,2,1,H,partly-cloudy-day
952,44835,E0,2011,2012-04-21,Newcastle,Stoke,3,0,H,partly-cloudy-day
953,44836,E0,2011,2012-04-21,QPR,Tottenham,1,0,H,partly-cloudy-day
954,44837,E0,2011,2012-04-22,Liverpool,West Brom,0,1,A,partly-cloudy-day
955,44838,E0,2011,2012-04-22,Man United,Everton,4,4,D,partly-cloudy-day
956,44839,E0,2011,2012-04-22,Wolves,Man City,0,2,A,partly-cloudy-day
957,44840,E0,2011,2012-04-24,Aston Villa,Bolton,1,2,A,rain
958,44841,E0,2011,2012-04-28,Everton,Fulham,4,0,H,clear-day
959,44842,E0,2011,2012-04-28,Norwich,Liverpool,0,3,A,clear-day
960,44843,E0,2011,2012-04-28,Stoke,Arsenal,1,1,D,clear-day
961,44844,E0,2011,2012-04-28,Sunderland,Bolton,2,2,D,clear-day
962,44845,E0,2011,2012-04-28,Swansea,Wolves,4,4,D,clear-day
963,44846,E0,2011,2012-04-28,West Brom,Aston Villa,0,0,D,clear-day
964,44847,E0,2011,2012-04-28,Wigan,Newcastle,4,0,H,clear-day
965,44848,E0,2011,2012-04-29,Chelsea,QPR,6,1,H,clear-day
966,44849,E0,2011,2012-04-29,Tottenham,Blackburn,2,0,H,clear-day
967,44850,E0,2011,2012-04-30,Man City,Man United,1,0,H,clear-day
968,44851,E0,2011,2012-05-01,Liverpool,Fulham,0,1,A,clear-day
969,44852,E0,2011,2012-05-01,Stoke,Everton,1,1,D,clear-day
970,44853,E0,2011,2012-05-02,Bolton,Tottenham,1,4,A,clear-day
971,44854,E0,2011,2012-05-02,Chelsea,Newcastle,0,2,A,clear-day
972,44855,E0,2011,2012-05-05,Arsenal,Norwich,3,3,D,rain
973,44856,E0,2011,2012-05-06,Aston Villa,Tottenham,1,1,D,rain
974,44857,E0,2011,2012-05-06,Bolton,West Brom,2,2,D,rain
975,44858,E0,2011,2012-05-06,Fulham,Sunderland,2,1,H,rain
976,44859,E0,2011,2012-05-06,Man United,Swansea,2,0,H,rain
977,44860,E0,2011,2012-05-06,Newcastle,Man City,0,2,A,rain
978,44861,E0,2011,2012-05-06,QPR,Stoke,1,0,H,rain
979,44862,E0,2011,2012-05-06,Wolves,Everton,0,0,D,rain
980,44863,E0,2011,2012-05-07,Blackburn,Wigan,0,1,A,partly-cloudy-day
981,44864,E0,2011,2012-05-08,Liverpool,Chelsea,4,1,H,partly-cloudy-day
982,44865,E0,2011,2012-05-13,Chelsea,Blackburn,2,1,H,partly-cloudy-day
983,44866,E0,2011,2012-05-13,Everton,Newcastle,3,1,H,partly-cloudy-day
984,44867,E0,2011,2012-05-13,Man City,QPR,3,2,H,partly-cloudy-day
985,44868,E0,2011,2012-05-13,Norwich,Aston Villa,2,0,H,partly-cloudy-day
986,44869,E0,2011,2012-05-13,Stoke,Bolton,2,2,D,partly-cloudy-day
987,44870,E0,2011,2012-05-13,Sunderland,Man United,0,1,A,partly-cloudy-day
988,44871,E0,2011,2012-05-13,Swansea,Liverpool,1,0,H,partly-cloudy-day
989,44872,E0,2011,2012-05-13,Tottenham,Fulham,2,0,H,partly-cloudy-day
990,44873,E0,2011,2012-05-13,West Brom,Arsenal,2,3,A,partly-cloudy-day
991,44874,E0,2011,2012-05-13,Wigan,Wolves,3,2,H,partly-cloudy-day
